epoch,training accuracy,training loss,training error,validation accuracy,validation loss,validation error,learning rate,time,test accuracy,test loss,test error
250,0.9341,0.0811,0.1186,0.9394,0.1864,0.1952,0.0004029,69810,0.9390,0.1780,0.1886
251,0.9421,0.3310,0.3093,0.9392,0.1858,0.1947,0.0004029,70080,,,
252,0.9385,0.2407,0.2149,0.9384,0.1851,0.1940,0.0004029,70350,,,
253,0.9379,0.0985,0.1220,0.9390,0.1856,0.1932,0.0004029,70620,,,
254,0.9312,0.1586,0.1902,0.9390,0.1864,0.1932,0.0004029,70891,,,
255,0.9415,0.1307,0.1299,0.9384,0.1864,0.1931,0.0004029,71161,,,
256,0.9382,0.2982,0.2879,0.9396,0.1864,0.1929,0.0004029,71432,,,
257,0.9375,0.1409,0.1648,0.9396,0.1866,0.1927,0.0004029,71703,,,
258,0.9387,0.1078,0.1203,0.9402,0.1872,0.1926,0.0004029,71974,,,
259,0.9401,0.1162,0.1560,0.9402,0.1875,0.1925,0.0004029,72244,,,
260,0.9402,0.0636,0.0945,0.9394,0.1871,0.1928,0.0004029,72543,0.9392,0.1786,0.1869
261,0.9435,0.1480,0.1288,0.9400,0.1877,0.1932,0.0002976,72813,,,
262,0.9415,0.2556,0.2239,0.9400,0.1888,0.1938,0.0002976,73083,,,
263,0.9415,0.1040,0.1334,0.9394,0.1894,0.1941,0.0002976,73354,,,
264,0.9420,0.2016,0.2075,0.9392,0.1907,0.1957,0.0002976,73625,,,
265,0.9417,0.2055,0.2042,0.9394,0.1911,0.1958,0.0002976,73895,,,
266,0.9433,0.2240,0.1988,0.9398,0.1908,0.1953,0.0002976,74165,,,
267,0.9422,0.0622,0.0994,0.9386,0.1910,0.1953,0.0002976,74436,,,
268,0.9400,0.1799,0.2049,0.9396,0.1906,0.1954,0.0002976,74706,,,
269,0.9419,0.1602,0.1772,0.9384,0.1894,0.1950,0.0002976,74977,,,
270,0.9419,0.1520,0.1725,0.9394,0.1896,0.1951,0.0002976,75277,0.9402,0.1779,0.1868
271,0.9434,0.0989,0.1278,0.9398,0.1891,0.1949,0.0002976,75547,,,
272,0.9415,0.1045,0.1205,0.9400,0.1894,0.1952,0.0002976,75819,,,
273,0.9394,0.1800,0.2153,0.9388,0.1892,0.1959,0.0002976,76089,,,
274,0.9403,0.0978,0.1313,0.9386,0.1884,0.1955,0.0002976,76359,,,
275,0.9409,0.2054,0.1736,0.9392,0.1882,0.1951,0.0002976,76630,,,
276,0.9414,0.0792,0.1009,0.9380,0.1884,0.1955,0.0002198,76900,,,
277,0.9476,0.1488,0.1354,0.9382,0.1884,0.1953,0.0002198,77171,,,
278,0.9453,0.0813,0.0927,0.9382,0.1880,0.1953,0.0002198,77442,,,
279,0.9432,0.1138,0.1137,0.9384,0.1883,0.1953,0.0002198,77713,,,
280,0.9410,0.2047,0.1802,0.9373,0.1880,0.1954,0.0002198,78013,0.9386,0.1779,0.1871
281,0.9437,0.1337,0.1854,0.9382,0.1876,0.1946,0.0002198,78284,,,
282,0.9483,0.0460,0.0775,0.9386,0.1870,0.1941,0.0002198,78555,,,
283,0.9460,0.0498,0.0672,0.9386,0.1866,0.1939,0.0002198,78828,,,
284,0.9442,0.2118,0.2342,0.9384,0.1865,0.1936,0.0002198,79130,,,
285,0.9407,0.0886,0.1222,0.9384,0.1863,0.1940,0.0002198,79415,,,
286,0.9447,0.1186,0.1105,0.9380,0.1861,0.1936,0.0002198,79730,,,
287,0.9473,0.1625,0.1736,0.9378,0.1860,0.1935,0.0002198,80017,,,
288,0.9418,0.2027,0.1812,0.9369,0.1859,0.1930,0.0002198,80314,,,
289,0.9481,0.1434,0.1539,0.9363,0.1854,0.1929,0.0002198,80606,,,
290,0.9394,0.1857,0.2002,0.9371,0.1856,0.1930,0.0002198,80939,0.9384,0.1794,0.1872
291,0.9437,0.0907,0.1128,0.9376,0.1857,0.1931,0.0001623,81266,,,
292,0.9474,0.0353,0.0627,0.9376,0.1857,0.1928,0.0001623,81559,,,
293,0.9451,0.1294,0.1368,0.9376,0.1859,0.1923,0.0001623,81850,,,
294,0.9494,0.0556,0.0755,0.9371,0.1859,0.1921,0.0001623,82133,,,
295,0.9426,0.2097,0.1931,0.9369,0.1859,0.1918,0.0001623,82430,,,
296,0.9466,0.1146,0.1060,0.9388,0.1858,0.1918,0.0001623,82722,,,
297,0.9462,0.2796,0.2326,0.9380,0.1857,0.1915,0.0001623,83006,,,
298,0.9485,0.2278,0.1981,0.9380,0.1856,0.1917,0.0001623,83278,,,
299,0.9430,0.1418,0.1543,0.9384,0.1855,0.1918,0.0001623,83549,,,
300,0.9462,0.1956,0.1851,0.9386,0.1857,0.1912,0.0001623,83849,0.9388,0.1797,0.1861
